UUID        = 49904865-0078-4cf5-ad73-2cd0cd9e30bb
ScanDate    = 20191029_113315
LogVersion  = EJA_1
LogDataType = ACQUISITION_INFO
NumSlices   = 32
NumVolumes  = 738
NumEchoes   = 1

VOLUME   SLICE   ACQ_START_TICS  ACQ_FINISH_TICS  ECHO
   662      18         16901123         16901145     0
   662      26         16901123         16901145     0
   662       5         16901159         16901182     0
   662      13         16901159         16901182     0
   662      21         16901159         16901182     0
   662      29         16901159         16901182     0
   663       0         16901204         16901226     0
   663       8         16901204         16901226     0
   663      16         16901204         16901226     0
   663      24         16901204         16901226     0
   663       3         16901240         16901263     0
   663      11         16901240         16901263     0
   663      19         16901240         16901263     0
   663      27         16901240         16901263     0
   663       6         16901277         16901299     0
   663      14         16901277         16901299     0
   663      22         16901277         16901299     0
   663      30         16901277         16901299     0
   663       1         16901313         16901336     0
   663       9         16901313         16901336     0
   663      17         16901313         16901336     0
   663      25         16901313         16901336     0
   663       4         16901350         16901372     0
   663      12         16901350         16901372     0
   663      20         16901350         16901372     0
   663      28         16901350         16901372     0
   663       7         16901386         16901409     0
   663      15         16901386         16901409     0
   663      23         16901386         16901409     0
   663      31         16901386         16901409     0
   663       2         16901423         16901445     0
   663      10         16901423         16901445     0
   663      18         16901423         16901445     0
   663      26         16901423         16901445     0
   663       5         16901459         16901482     0
   663      13         16901459         16901482     0
   663      21         16901459         16901482     0
   663      29         16901459         16901482     0
   664       0         16901504         16901526     0
   664       8         16901504         16901526     0
   664      16         16901504         16901526     0
   664      24         16901504         16901526     0
   664       3         16901540         16901563     0
   664      11         16901540         16901563     0
   664      19         16901540         16901563     0
   664      27         16901540         16901563     0
   664       6         16901577         16901599     0
   664      14         16901577         16901599     0
   664      22         16901577         16901599     0
   664      30         16901577         16901599     0
   664       1         16901613         16901636     0
   664       9         16901613         16901636     0
   664      17         16901613         16901636     0
   664      25         16901613         16901636     0
   664       4         16901650         16901672     0
   664      12         16901650         16901672     0
   664      20         16901650         16901672     0
   664      28         16901650         16901672     0
   664       7         16901686         16901709     0
   664      15         16901686         16901709     0
   664      23         16901686         16901709     0
   664      31         16901686         16901709     0
   664       2         16901723         16901745     0
   664      10         16901723         16901745     0
   664      18         16901723         16901745     0
   664      26         16901723         16901745     0
   664       5         16901759         16901782     0
   664      13         16901759         16901782     0
   664      21         16901759         16901782     0
   664      29         16901759         16901782     0
   665       0         16901804         16901826     0
   665       8         16901804         16901826     0
   665      16         16901804         16901826     0
   665      24         16901804         16901826     0
   665       3         16901840         16901863     0
   665      11         16901840         16901863     0
   665      19         16901840         16901863     0
   665      27         16901840         16901863     0
   665       6         16901877         16901899     0
   665      14         16901877         16901899     0
   665      22         16901877         16901899     0
   665      30         16901877         16901899     0
   665       1         16901913         16901936     0
   665       9         16901913         16901936     0
   665      17         16901913         16901936     0
   665      25         16901913         16901936     0
   665       4         16901950         16901972     0
   665      12         16901950         16901972     0
   665      20         16901950         16901972     0
   665      28         16901950         16901972     0
   665       7         16901986         16902009     0
   665      15         16901986         16902009     0
   665      23         16901986         16902009     0
   665      31         16901986         16902009     0
   665       2         16902023         16902045     0
   665      10         16902023         16902045     0
   665      18         16902023         16902045     0
   665      26         16902023         16902045     0
   665       5         16902059         16902082     0
   665      13         16902059         16902082     0
   665      21         16902059         16902082     0
   665      29         16902059         16902082     0
   666       0         16902104         16902126     0
   666       8         16902104         16902126     0
   666      16         16902104         16902126     0
   666      24         16902104         16902126     0
   666       3         16902140         16902163     0
   666      11         16902140         16902163     0
   666      19         16902140         16902163     0
   666      27         16902140         16902163     0
   666       6         16902177         16902199     0
   666      14         16902177         16902199     0
   666      22         16902177         16902199     0
   666      30         16902177         16902199     0
   666       1         16902213         16902236     0
   666       9         16902213         16902236     0
   666      17         16902213         16902236     0
   666      25         16902213         16902236     0
   666       4         16902250         16902272     0
   666      12         16902250         16902272     0
   666      20         16902250         16902272     0
   666      28         16902250         16902272     0
   666       7         16902286         16902309     0
   666      15         16902286         16902309     0
   666      23         16902286         16902309     0
   666      31         16902286         16902309     0
   666       2         16902323         16902345     0
   666      10         16902323         16902345     0
   666      18         16902323         16902345     0
   666      26         16902323         16902345     0
   666       5         16902359         16902382     0
   666      13         16902359         16902382     0
   666      21         16902359         16902382     0
   666      29         16902359         16902382     0
   667       0         16902404         16902426     0
   667       8         16902404         16902426     0
   667      16         16902404         16902426     0
   667      24         16902404         16902426     0
   667       3         16902440         16902463     0
   667      11         16902440         16902463     0
   667      19         16902440         16902463     0
   667      27         16902440         16902463     0
   667       6         16902477         16902499     0
   667      14         16902477         16902499     0
   667      22         16902477         16902499     0
   667      30         16902477         16902499     0
   667       1         16902513         16902536     0
   667       9         16902513         16902536     0
   667      17         16902513         16902536     0
   667      25         16902513         16902536     0
   667       4         16902550         16902572     0
   667      12         16902550         16902572     0
   667      20         16902550         16902572     0
   667      28         16902550         16902572     0
   667       7         16902586         16902609     0
   667      15         16902586         16902609     0
   667      23         16902586         16902609     0
   667      31         16902586         16902609     0
   667       2         16902623         16902645     0
   667      10         16902623         16902645     0
   667      18         16902623         16902645     0
   667      26         16902623         16902645     0
   667       5         16902659         16902682     0
   667      13         16902659         16902682     0
   667      21         16902659         16902682     0
   667      29         16902659         16902682     0
   668       0         16902704         16902726     0
   668       8         16902704         16902726     0
   668      16         16902704         16902726     0
   668      24         16902704         16902726     0
   668       3         16902740         16902763     0
   668      11         16902740         16902763     0
   668      19         16902740         16902763     0
   668      27         16902740         16902763     0
   668       6         16902777         16902799     0
   668      14         16902777         16902799     0
   668      22         16902777         16902799     0
   668      30         16902777         16902799     0
   668       1         16902813         16902836     0
   668       9         16902813         16902836     0
   668      17         16902813         16902836     0
   668      25         16902813         16902836     0
   668       4         16902850         16902872     0
   668      12         16902850         16902872     0
   668      20         16902850         16902872     0
   668      28         16902850         16902872     0
   668       7         16902886         16902909     0
   668      15         16902886         16902909     0
   668      23         16902886         16902909     0
   668      31         16902886         16902909     0
   668       2         16902923         16902945     0
   668      10         16902923         16902945     0
   668      18         16902923         16902945     0
   668      26         16902923         16902945     0
   668       5         16902959         16902982     0
   668      13         16902959         16902982     0
   668      21         16902959         16902982     0
   668      29         16902959         16902982     0
   669       0         16903004         16903026     0
   669       8         16903004         16903026     0
   669      16         16903004         16903026     0
   669      24         16903004         16903026     0
   669       3         16903040         16903063     0
   669      11         16903040         16903063     0
   669      19         16903040         16903063     0
   669      27         16903040         16903063     0
   669       6         16903077         16903099     0
   669      14         16903077         16903099     0
   669      22         16903077         16903099     0
   669      30         16903077         16903099     0
   669       1         16903113         16903136     0
   669       9         16903113         16903136     0
   669      17         16903113         16903136     0
   669      25         16903113         16903136     0
   669       4         16903150         16903172     0
   669      12         16903150         16903172     0
   669      20         16903150         16903172     0
   669      28         16903150         16903172     0
   669       7         16903186         16903209     0
   669      15         16903186         16903209     0
   669      23         16903186         16903209     0
   669      31         16903186         16903209     0
   669       2         16903223         16903245     0
   669      10         16903223         16903245     0
   669      18         16903223         16903245     0
   669      26         16903223         16903245     0
   669       5         16903259         16903282     0
   669      13         16903259         16903282     0
   669      21         16903259         16903282     0
   669      29         16903259         16903282     0
   670       0         16903304         16903326     0
   670       8         16903304         16903326     0
   670      16         16903304         16903326     0
   670      24         16903304         16903326     0
   670       3         16903340         16903363     0
   670      11         16903340         16903363     0
   670      19         16903340         16903363     0
   670      27         16903340         16903363     0
   670       6         16903377         16903399     0
   670      14         16903377         16903399     0
   670      22         16903377         16903399     0
   670      30         16903377         16903399     0
   670       1         16903413         16903436     0
   670       9         16903413         16903436     0
   670      17         16903413         16903436     0
   670      25         16903413         16903436     0
   670       4         16903450         16903472     0
   670      12         16903450         16903472     0
   670      20         16903450         16903472     0
   670      28         16903450         16903472     0
   670       7         16903486         16903509     0
   670      15         16903486         16903509     0
   670      23         16903486         16903509     0
   670      31         16903486         16903509     0
   670       2         16903523         16903545     0
   670      10         16903523         16903545     0
   670      18         16903523         16903545     0
   670      26         16903523         16903545     0
   670       5         16903559         16903582     0
   670      13         16903559         16903582     0
   670      21         16903559         16903582     0
   670      29         16903559         16903582     0
   671       0         16903604         16903626     0
   671       8         16903604         16903626     0
   671      16         16903604         16903626     0
   671      24         16903604         16903626     0
   671       3         16903640         16903663     0
   671      11         16903640         16903663     0
   671      19         16903640         16903663     0
   671      27         16903640         16903663     0
   671       6         16903677         16903699     0
   671      14         16903677         16903699     0
   671      22         16903677         16903699     0
   671      30         16903677         16903699     0
   671       1         16903713         16903736     0
   671       9         16903713         16903736     0
   671      17         16903713         16903736     0
   671      25         16903713         16903736     0
   671       4         16903750         16903772     0
   671      12         16903750         16903772     0
   671      20         16903750         16903772     0
   671      28         16903750         16903772     0
   671       7         16903786         16903809     0
   671      15         16903786         16903809     0
   671      23         16903786         16903809     0
   671      31         16903786         16903809     0
   671       2         16903823         16903845     0
   671      10         16903823         16903845     0
   671      18         16903823         16903845     0
   671      26         16903823         16903845     0
   671       5         16903859         16903882     0
   671      13         16903859         16903882     0
   671      21         16903859         16903882     0
   671      29         16903859         16903882     0
   672       0         16903904         16903926     0
   672       8         16903904         16903926     0
   672      16         16903904         16903926     0
   672      24         16903904         16903926     0
   672       3         16903940         16903963     0
   672      11         16903940         16903963     0
   672      19         16903940         16903963     0
   672      27         16903940         16903963     0
   672       6         16903977         16903999     0
   672      14         16903977         16903999     0
   672      22         16903977         16903999     0
   672      30         16903977         16903999     0
   672       1         16904013         16904036     0
   672       9         16904013         16904036     0
   672      17         16904013         16904036     0
   672      25         16904013         16904036     0
   672       4         16904050         16904072     0
   672      12         16904050         16904072     0
   672      20         16904050         16904072     0
   672      28         16904050         16904072     0
   672       7         16904086         16904109     0
   672      15         16904086         16904109     0
   672      23         16904086         16904109     0
   672      31         16904086         16904109     0
   672       2         16904123         16904145     0
   672      10         16904123         16904145     0
   672      18         16904123         16904145     0
   672      26         16904123         16904145     0
   672       5         16904159         16904182     0
   672      13         16904159         16904182     0
   672      21         16904159         16904182     0
   672      29         16904159         16904182     0
   673       0         16904204         16904226     0
   673       8         16904204         16904226     0
   673      16         16904204         16904226     0
   673      24         16904204         16904226     0
   673       3         16904240         16904263     0
   673      11         16904240         16904263     0
   673      19         16904240         16904263     0
   673      27         16904240         16904263     0
   673       6         16904277         16904299     0
   673      14         16904277         16904299     0
   673      22         16904277         16904299     0
   673      30         16904277         16904299     0
   673       1         16904313         16904336     0
   673       9         16904313         16904336     0
   673      17         16904313         16904336     0
   673      25         16904313         16904336     0
   673       4         16904350         16904372     0
   673      12         16904350         16904372     0
   673      20         16904350         16904372     0
   673      28         16904350         16904372     0
   673       7         16904386         16904409     0
   673      15         16904386         16904409     0
   673      23         16904386         16904409     0
   673      31         16904386         16904409     0
   673       2         16904423         16904445     0
   673      10         16904423         16904445     0
   673      18         16904423         16904445     0
   673      26         16904423         16904445     0
   673       5         16904459         16904482     0
   673      13         16904459         16904482     0
   673      21         16904459         16904482     0
   673      29         16904459         16904482     0
   674       0         16904504         16904526     0
   674       8         16904504         16904526     0
   674      16         16904504         16904526     0
   674      24         16904504         16904526     0
   674       3         16904540         16904563     0
   674      11         16904540         16904563     0
   674      19         16904540         16904563     0
   674      27         16904540         16904563     0
   674       6         16904577         16904599     0
   674      14         16904577         16904599     0
   674      22         16904577         16904599     0
   674      30         16904577         16904599     0
   674       1         16904613         16904636     0
   674       9         16904613         16904636     0
   674      17         16904613         16904636     0
   674      25         16904613         16904636     0
   674       4         16904650         16904672     0
   674      12         16904650         16904672     0
   674      20         16904650         16904672     0
   674      28         16904650         16904672     0
   674       7         16904686         16904709     0
   674      15         16904686         16904709     0
   674      23         16904686         16904709     0
   674      31         16904686         16904709     0
   674       2         16904723         16904745     0
   674      10         16904723         16904745     0
   674      18         16904723         16904745     0
   674      26         16904723         16904745     0
   674       5         16904759         16904782     0
   674      13         16904759         16904782     0
   674      21         16904759         16904782     0
   674      29         16904759         16904782     0
   675       0         16904804         16904826     0
   675       8         16904804         16904826     0
   675      16         16904804         16904826     0
   675      24         16904804         16904826     0
   675       3         16904840         16904863     0
   675      11         16904840         16904863     0
   675      19         16904840         16904863     0
   675      27         16904840         16904863     0
   675       6         16904877         16904899     0
   675      14         16904877         16904899     0
   675      22         16904877         16904899     0
   675      30         16904877         16904899     0
   675       1         16904913         16904936     0
   675       9         16904913         16904936     0
   675      17         16904913         16904936     0
   675      25         16904913         16904936     0
   675       4         16904950         16904972     0
   675      12         16904950         16904972     0
   675      20         16904950         16904972     0
   675      28         16904950         16904972     0
   675       7         16904986         16905009     0
   675      15         16904986         16905009     0
   675      23         16904986         16905009     0
   675      31         16904986         16905009     0
   675       2         16905023         16905045     0
   675      10         16905023         16905045     0
   675      18         16905023         16905045     0
   675      26         16905023         16905045     0
   675       5         16905059         16905082     0
   675      13         16905059         16905082     0
   675      21         16905059         16905082     0
   675      29         16905059         16905082     0
   676       0         16905104         16905126     0
   676       8         16905104         16905126     0
   676      16         16905104         16905126     0
   676      24         16905104         16905126     0
   676       3         16905140         16905163     0
   676      11         16905140         16905163     0
   676      19         16905140         16905163     0
   676      27         16905140         16905163     0
   676       6         16905177         16905199     0
   676      14         16905177         16905199     0
   676      22         16905177         16905199     0
   676      30         16905177         16905199     0
   676       1         16905213         16905236     0
   676       9         16905213         16905236     0
   676      17         16905213         16905236     0
   676      25         16905213         16905236     0
   676       4         16905250         16905272     0
   676      12         16905250         16905272     0
   676      20         16905250         16905272     0
   676      28         16905250         16905272     0
   676       7         16905286         16905309     0
   676      15         16905286         16905309     0
   676      23         16905286         16905309     0
   676      31         16905286         16905309     0
   676       2         16905323         16905345     0
   676      10         16905323         16905345     0
   676      18         16905323         16905345     0
   676      26         16905323         16905345     0
   676       5         16905359         16905382     0
   676      13         16905359         16905382     0
   676      21         16905359         16905382     0
   676      29         16905359         16905382     0
   677       0         16905404         16905426     0
   677       8         16905404         16905426     0
   677      16         16905404         16905426     0
   677      24         16905404         16905426     0
   677       3         16905440         16905463     0
   677      11         16905440         16905463     0
   677      19         16905440         16905463     0
   677      27         16905440         16905463     0
   677       6         16905477         16905499     0
   677      14         16905477         16905499     0
   677      22         16905477         16905499     0
   677      30         16905477         16905499     0
   677       1         16905513         16905536     0
   677       9         16905513         16905536     0
   677      17         16905513         16905536     0
   677      25         16905513         16905536     0
   677       4         16905550         16905572     0
   677      12         16905550         16905572     0
   677      20         16905550         16905572     0
   677      28         16905550         16905572     0
   677       7         16905586         16905609     0
   677      15         16905586         16905609     0
   677      23         16905586         16905609     0
   677      31         16905586         16905609     0
   677       2         16905623         16905645     0
   677      10         16905623         16905645     0
   677      18         16905623         16905645     0
   677      26         16905623         16905645     0
   677       5         16905659         16905682     0
   677      13         16905659         16905682     0
   677      21         16905659         16905682     0
   677      29         16905659         16905682     0
   678       0         16905704         16905726     0
   678       8         16905704         16905726     0
   678      16         16905704         16905726     0
   678      24         16905704         16905726     0
   678       3         16905740         16905763     0
   678      11         16905740         16905763     0
   678      19         16905740         16905763     0
   678      27         16905740         16905763     0
   678       6         16905777         16905799     0
   678      14         16905777         16905799     0
   678      22         16905777         16905799     0
   678      30         16905777         16905799     0
   678       1         16905813         16905836     0
   678       9         16905813         16905836     0
   678      17         16905813         16905836     0
   678      25         16905813         16905836     0
   678       4         16905850         16905872     0
   678      12         16905850         16905872     0
   678      20         16905850         16905872     0
   678      28         16905850         16905872     0
   678       7         16905886         16905909     0
   678      15         16905886         16905909     0
   678      23         16905886         16905909     0
   678      31         16905886         16905909     0
   678       2         16905923         16905945     0
   678      10         16905923         16905945     0
   678      18         16905923         16905945     0
   678      26         16905923         16905945     0
   678       5         16905959         16905982     0
   678      13         16905959         16905982     0
   678      21         16905959         16905982     0
   678      29         16905959         16905982     0
   679       0         16906004         16906026     0
   679       8         16906004         16906026     0
   679      16         16906004         16906026     0
   679      24         16906004         16906026     0
   679       3         16906040         16906063     0
   679      11         16906040         16906063     0
   679      19         16906040         16906063     0
   679      27         16906040         16906063     0
   679       6         16906077         16906099     0
   679      14         16906077         16906099     0
   679      22         16906077         16906099     0
   679      30         16906077         16906099     0
   679       1         16906113         16906136     0
   679       9         16906113         16906136     0
   679      17         16906113         16906136     0
   679      25         16906113         16906136     0
   679       4         16906150         16906172     0
   679      12         16906150         16906172     0
   679      20         16906150         16906172     0
   679      28         16906150         16906172     0
   679       7         16906186         16906209     0
   679      15         16906186         16906209     0
   679      23         16906186         16906209     0
   679      31         16906186         16906209     0
   679       2         16906223         16906245     0
   679      10         16906223         16906245     0
   679      18         16906223         16906245     0
   679      26         16906223         16906245     0
   679       5         16906259         16906282     0
   679      13         16906259         16906282     0
   679      21         16906259         16906282     0
   679      29         16906259         16906282     0
   680       0         16906304         16906326     0
   680       8         16906304         16906326     0
   680      16         16906304         16906326     0
   680      24         16906304         16906326     0
   680       3         16906340         16906363     0
   680      11         16906340         16906363     0
   680      19         16906340         16906363     0
   680      27         16906340         16906363     0
   680       6         16906377         16906399     0
   680      14         16906377         16906399     0
   680      22         16906377         16906399     0
   680      30         16906377         16906399     0
   680       1         16906413         16906436     0
   680       9         16906413         16906436     0
   680      17         16906413         16906436     0
   680      25         16906413         16906436     0
   680       4         16906450         16906472     0
   680      12         16906450         16906472     0
   680      20         16906450         16906472     0
   680      28         16906450         16906472     0
   680       7         16906486         16906509     0
   680      15         16906486         16906509     0
   680      23         16906486         16906509     0
   680      31         16906486         16906509     0
   680       2         16906523         16906545     0
   680      10         16906523         16906545     0
   680      18         16906523         16906545     0
   680      26         16906523         16906545     0
   680       5         16906559         16906582     0
   680      13         16906559         16906582     0
   680      21         16906559         16906582     0
   680      29         16906559         16906582     0
   681       0         16906604         16906626     0
   681       8         16906604         16906626     0
   681      16         16906604         16906626     0
   681      24         16906604         16906626     0
   681       3         16906640         16906663     0
   681      11         16906640         16906663     0
   681      19         16906640         16906663     0
   681      27         16906640         16906663     0
   681       6         16906677         16906699     0
   681      14         16906677         16906699     0
   681      22         16906677         16906699     0
   681      30         16906677         16906699     0
   681       1         16906713         16906736     0
   681       9         16906713         16906736     0
   681      17         16906713         16906736     0
   681      25         16906713         16906736     0
   681       4         16906750         16906772     0
   681      12         16906750         16906772     0
   681      20         16906750         16906772     0
   681      28         16906750         16906772     0
   681       7         16906786         16906809     0
   681      15         16906786         16906809     0
   681      23         16906786         16906809     0
   681      31         16906786         16906809     0
   681       2         16906823         16906845     0
   681      10         16906823         16906845     0
   681      18         16906823         16906845     0
   681      26         16906823         16906845     0
   681       5         16906859         16906882     0
   681      13         16906859         16906882     0
   681      21         16906859         16906882     0
   681      29         16906859         16906882     0
   682       0         16906904         16906926     0
   682       8         16906904         16906926     0
   682      16         16906904         16906926     0
   682      24         16906904         16906926     0
   682       3         16906940         16906963     0
   682      11         16906940         16906963     0
   682      19         16906940         16906963     0
   682      27         16906940         16906963     0
   682       6         16906977         16906999     0
   682      14         16906977         16906999     0
   682      22         16906977         16906999     0
   682      30         16906977         16906999     0
   682       1         16907013         16907036     0
   682       9         16907013         16907036     0
   682      17         16907013         16907036     0
   682      25         16907013         16907036     0
   682       4         16907050         16907072     0
   682      12         16907050         16907072     0
   682      20         16907050         16907072     0
   682      28         16907050         16907072     0
   682       7         16907086         16907109     0
   682      15         16907086         16907109     0
   682      23         16907086         16907109     0
   682      31         16907086         16907109     0
   682       2         16907123         16907145     0
   682      10         16907123         16907145     0
   682      18         16907123         16907145     0
   682      26         16907123         16907145     0
   682       5         16907159         16907182     0
   682      13         16907159         16907182     0
   682      21         16907159         16907182     0
   682      29         16907159         16907182     0
   683       0         16907204         16907226     0
   683       8         16907204         16907226     0
   683      16         16907204         16907226     0
   683      24         16907204         16907226     0
   683       3         16907240         16907263     0
   683      11         16907240         16907263     0
   683      19         16907240         16907263     0
   683      27         16907240         16907263     0
   683       6         16907277         16907299     0
   683      14         16907277         16907299     0
   683      22         16907277         16907299     0
   683      30         16907277         16907299     0
   683       1         16907313         16907336     0
   683       9         16907313         16907336     0
   683      17         16907313         16907336     0
   683      25         16907313         16907336     0
   683       4         16907350         16907372     0
   683      12         16907350         16907372     0
   683      20         16907350         16907372     0
   683      28         16907350         16907372     0
   683       7         16907386         16907409     0
   683      15         16907386         16907409     0
   683      23         16907386         16907409     0
   683      31         16907386         16907409     0
   683       2         16907423         16907445     0
   683      10         16907423         16907445     0
   683      18         16907423         16907445     0
   683      26         16907423         16907445     0
   683       5         16907459         16907482     0
   683      13         16907459         16907482     0
   683      21         16907459         16907482     0
   683      29         16907459         16907482     0
   684       0         16907504         16907526     0
   684       8         16907504         16907526     0
   684      16         16907504         16907526     0
   684      24         16907504         16907526     0
   684       3         16907540         16907563     0
   684      11         16907540         16907563     0
   684      19         16907540         16907563     0
   684      27         16907540         16907563     0
   684       6         16907577         16907599     0
   684      14         16907577         16907599     0
   684      22         16907577         16907599     0
   684      30         16907577         16907599     0
   684       1         16907613         16907636     0
   684       9         16907613         16907636     0
   684      17         16907613         16907636     0
   684      25         16907613         16907636     0
   684       4         16907650         16907672     0
   684      12         16907650         16907672     0
   684      20         16907650         16907672     0
   684      28         16907650         16907672     0
   684       7         16907686         16907709     0
   684      15         16907686         16907709     0
   684      23         16907686         16907709     0
   684      31         16907686         16907709     0
   684       2         16907723         16907745     0
   684      10         16907723         16907745     0
   684      18         16907723         16907745     0
   684      26         16907723         16907745     0
   684       5         16907759         16907782     0
   684      13         16907759         16907782     0
   684      21         16907759         16907782     0
   684      29         16907759         16907782     0
   685       0         16907804         16907826     0
   685       8         16907804         16907826     0
   685      16         16907804         16907826     0
   685      24         16907804         16907826     0
   685       3         16907840         16907863     0
   685      11         16907840         16907863     0
   685      19         16907840         16907863     0
   685      27         16907840         16907863     0
   685       6         16907877         16907899     0
   685      14         16907877         16907899     0
   685      22         16907877         16907899     0
   685      30         16907877         16907899     0
   685       1         16907913         16907936     0
   685       9         16907913         16907936     0
   685      17         16907913         16907936     0
   685      25         16907913         16907936     0
   685       4         16907950         16907972     0
   685      12         16907950         16907972     0
   685      20         16907950         16907972     0
   685      28         16907950         16907972     0
   685       7         16907986         16908009     0
   685      15         16907986         16908009     0
   685      23         16907986         16908009     0
   685      31         16907986         16908009     0
   685       2         16908023         16908045     0
   685      10         16908023         16908045     0
   685      18         16908023         16908045     0
   685      26         16908023         16908045     0
   685       5         16908059         16908082     0
   685      13         16908059         16908082     0
   685      21         16908059         16908082     0
   685      29         16908059         16908082     0
   686       0         16908104         16908126     0
   686       8         16908104         16908126     0
   686      16         16908104         16908126     0
   686      24         16908104         16908126     0
   686       3         16908140         16908163     0
   686      11         16908140         16908163     0
   686      19         16908140         16908163     0
   686      27         16908140         16908163     0
   686       6         16908177         16908199     0
   686      14         16908177         16908199     0
   686      22         16908177         16908199     0
   686      30         16908177         16908199     0
   686       1         16908213         16908236     0
   686       9         16908213         16908236     0
   686      17         16908213         16908236     0
   686      25         16908213         16908236     0
   686       4         16908250         16908272     0
   686      12         16908250         16908272     0
   686      20         16908250         16908272     0
   686      28         16908250         16908272     0
   686       7         16908286         16908309     0
   686      15         16908286         16908309     0
   686      23         16908286         16908309     0
   686      31         16908286         16908309     0
   686       2         16908323         16908345     0
   686      10         16908323         16908345     0
   686      18         16908323         16908345     0
   686      26         16908323         16908345     0
   686       5         16908359         16908382     0
   686      13         16908359         16908382     0
   686      21         16908359         16908382     0
   686      29         16908359         16908382     0
   687       0         16908404         16908426     0
   687       8         16908404         16908426     0
   687      16         16908404         16908426     0
   687      24         16908404         16908426     0
   687       3         16908440         16908463     0
   687      11         16908440         16908463     0
   687      19         16908440         16908463     0
   687      27         16908440         16908463     0
   687       6         16908477         16908499     0
   687      14         16908477         16908499     0
   687      22         16908477         16908499     0
   687      30         16908477         16908499     0
   687       1         16908513         16908536     0
   687       9         16908513         16908536     0
   687      17         16908513         16908536     0
   687      25         16908513         16908536     0
   687       4         16908550         16908572     0
   687      12         16908550         16908572     0
   687      20         16908550         16908572     0
   687      28         16908550         16908572     0
   687       7         16908586         16908609     0
   687      15         16908586         16908609     0
   687      23         16908586         16908609     0
   687      31         16908586         16908609     0
   687       2         16908623         16908645     0
   687      10         16908623         16908645     0
   687      18         16908623         16908645     0
   687      26         16908623         16908645     0
   687       5         16908659         16908682     0
   687      13         16908659         16908682     0
   687      21         16908659         16908682     0
   687      29         16908659         16908682     0
   688       0         16908704         16908726     0
   688       8         16908704         16908726     0
   688      16         16908704         16908726     0
   688      24         16908704         16908726     0
   688       3         16908740         16908763     0
   688      11         16908740         16908763     0
   688      19         16908740         16908763     0
   688      27         16908740         16908763     0
   688       6         16908777         16908799     0
   688      14         16908777         16908799     0
   688      22         16908777         16908799     0
   688      30         16908777         16908799     0
   688       1         16908813         16908836     0
